id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Hoya HMC 77 mm Ultra Violet Filter","","24-05-2017 03:18","","2300","1840","-20%","","Camera","tatacliq.com","","https://www.tatacliq.com/hoya-hmc-77-mm-ultra-violet-filter/p-mp000000000145989","The Hoya HMC 77 mm UV Ultraviolet Filter offers excellent performance and lets you take beautiful outdoor pictures by absorbing ultraviolet rays. With its 12-layered multi-coating, this UV filter ensures superior light transmission and increased flare resistance. This 77 mm fine-weather filter is perfect for wide angle lenses. Protects lens from scratches, dust. Blocks UV to eliminate haze. Thinner C Mount Design. Fits 77 millimetre lenses","","","","Hoya HMC 77 mm Ultra Violet Filter","Hoya","",           "","","","{u'Product Height (cm)': u'0', u'Warranty Description': u'-', u'Weight': u'50', u'In the Box': u'Filter, Filter Case', u'Warranty Summary': u'-', u'Product Depth (cm)': u'0', u'Product Width (cm)': u'0', u'Unique Thing': u'Ultraviolet Filter'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Eureka Forbes Dr.Aquaguard Classic UV Water Purifier (Grey)","","24-05-2017 03:18","","8990","8990","","","Small Appliances","tatacliq.com","","https://www.tatacliq.com/eureka-forbes-dr-aquaguard-classic-uv-water-purifier-grey/p-mp000000000145283","Get pure and clean water with the Dr.Aquaguard Classic Water Purifier that effectively filters out harmful microorganisms. This UV water purifier eliminates disease-causing bacteria, cysts, virus, protozoa, and other impurities from water through a five-stage purification process. With advanced technology, this purifier delivers clean water without depleting its vital nutrients and natural taste. Wall Mounting Installation. UV Purifying Technology. Unique e-Boiling. 20 W Power Consumption","","","","Eureka Forbes Dr.Aquaguard Classic UV Water Purifier (Grey)","Eureka Forbes","",           "","Grey","","{u'Performance Features': u'Automatically switches off the UV lamp if the purifier is not used for 10 minutes', u'Product Height (cm)': u'30.7', u'Display Type': u'-', u'Uv Type(S)': u'UV', u'Capacity': u'-', u'Weight': u'3120', u'Power Source': u'AC', u'Warranty Description': u'1 Year', u'Color Family': u'Grey', u'Filter': u'UV Filter', u'Power Consumption': u'20 W', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'35.5', u'Product Depth (cm)': u'10.25', u'Technology Used': u'UV Purifying Technology', u'Type': u'Electric', u'Purification Method': u'UV Based'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Panasonic DMW-BCH7E Lithium-Ion Battery (Black)","","24-05-2017 03:18","","3990","3980","","","Camera","tatacliq.com","","https://www.tatacliq.com/panasonic-dmw-bch7e-lithium-ion-battery-black/p-mp000000000145209","Make the most of your camera and take glitch-free shots using the Panasonic DMW-BCH7E Battery. Built with high-quality material, this Battery is reliable and long-lasting. It is compatible with DMC-FP1, FP3, and FT10 models. You can capture high-resolution images and high-definition videos continuously with this efficient battery. 695 mAh Capacity. Lithium-Ion Battery","","","","Panasonic DMW-BCH7E Lithium-Ion Battery (Black)","Panasonic","",           "","","","{u'Product Height (cm)': u'0', u'Warranty Description': u'-', u'Performance Features': u'Compatible with DMC FP1, FP3, FT10', u'Warranty Summary': u'-', u'Product Depth (cm)': u'0', u'Product Width (cm)': u'0', u'Unique Thing': u'695 mAh Capacity'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","SUUNTO M5 Smart Watch (Black & Silver)","","24-05-2017 03:18","","16950","13079","-22%","","Wearable Devices","tatacliq.com","","https://www.tatacliq.com/suunto-m5-smart-watch-black-silver/p-mp000000000011334","SUUNTO M5 Smart Watch Black & Silver offers smart exercise guidance and adaptive training programs based on personal data. It provides detailed analysis and feedback, such as calorie consumption and intensity guidance. Automatically adapting exercise programs. Heart rate, and calories burned. Real-time intensity guidance. Motivational feedback messages","","","","SUUNTO M5 Smart Watch (Black & Silver)","Suunto","",           "","Black","","{u'Product Height (cm)': u'4.36', u'Warranty Description': u'2 Years', u'Performance Features': u'Measures heart rate, providing detailed analysis and feedback', u'Weight': u'40', u'Battery': u'Battery Powered', u'Dial Color': u'Grey', u'Screen': u'Yes', u'In the Box': u'Suunto M5 Black/Silver, Suunto Dual Comfort Belt, Suunto Movestick Mini, and Quick Guide', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'-', u'Strap Color': u'Black', u'Product Depth (cm)': u'1.3', u'Product Width (cm)': u'4.36', u'Unique Thing': u'Heart rate monitor'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Inalsa Eon 500W Mixer Grinder (White & Grey)","","24-05-2017 03:18","","3995","2003","-49%","","Kitchen Appliances","tatacliq.com","","https://www.tatacliq.com/inalsa-eon-500w-mixer-grinder-white-grey/p-mp000000000124064","Blend and grind your solid and liquid ingredients efficiently with the Inalsa Eon Mixer Grinder. This 500-watt mixer has three stainless steel jars for different kinds of operation. With its 3-speed function, this energy efficient mixer grinder allows you to complete your pre-cooking activities quickly while consuming less power. Enabled with 3 speed pulse function. Overload protector for motor safety. Shock Proof Elegant Design Body. Unbreakable Poly Carbonate Jar Lids","","","","Inalsa Eon 500W Mixer Grinder (White & Grey)","Inalsa","",           "","White","","{u'Product Height (cm)': u'0', u'Functions': u'Chutney Grinding', u'Performance Features': u'550 watts power for effective processing', u'Capacity': u'1.5 L', u'Weight': u'3500', u'Warranty Description': u'2 Years', u'In the Box': u'Main Unit, SS Liquidizer Jar with Dome, SS Dry Grinding Jar with Lid, SS Chutney Jar with Lid, Spatula', u'Color Family': u'White', u'Warranty Summary': u'2 Years Manufacturer Warranty', u'Power Features': u'AC 110-260 V/50/60 Hz', u'No of Jars': u'3', u'Product Depth (cm)': u'0', u'Product Width (cm)': u'0', u'Unique Thing': u'Overload Protector', u'Additional Features': u'Provided with 3 functional jars', u'Type': u'Mixer Grinder', u'Blades': u'Stainless Steel'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Inalsa Ikon Dx 500W Juicer Mixer Grinder (White & Grey)","","24-05-2017 03:18","","4345","2517","-42%","","Kitchen Appliances","tatacliq.com","","https://www.tatacliq.com/inalsa-ikon-dx-500w-juicer-mixer-grinder-white-grey/p-mp000000000124066","The Inalsa Ikon Dx 3 Jar Juicer Mixer Grinder is an optimal choice for your chopping, blending and juicing needs. This 500-watt mixer grinder comes with powerful blades and multipurpose jars to ensure an easy and secure operation. With a sturdy and shock-proof body, this efficient mixer offers durability. Enabled with 2 speed pulse function. Overload protector for motor safety. Safety Locks. Detachable Pulp Collector","","","","Inalsa Ikon Dx 500W Juicer Mixer Grinder (White & Grey)","Inalsa","",           "","White","","{u'Product Height (cm)': u'18', u'Functions': u'Dry Grinding', u'Performance Features': u'500 watts power for effective processing', u'Capacity': u'1.5 L', u'Weight': u'5000', u'Warranty Description': u'2 Years', u'In the Box': u'Mixer Grinder, Juicer Assembly, Spout Cover, Food Pusher, Blender Jar, Multi Purpose Jar, Spatula, Manual, Warranty Card and Customer Care List', u'Color Family': u'White', u'Warranty Summary': u'2 Years Manufacturer Warranty', u'Power Features': u'AC 230 V/50 Hz', u'No of Jars': u'3', u'Product Depth (cm)': u'9', u'Product Width (cm)': u'13', u'Unique Thing': u'Overload Protector', u'Additional Features': u'Provided with 3 functional jars', u'Type': u'Juicer Mixer Grinder', u'Blades': u'Stainless Steel'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Livpure FreshO2 CAR Air Purifier (Beige)","","24-05-2017 03:18","","5999","4915","-18%","","Small Appliances","tatacliq.com","","https://www.tatacliq.com/livpure-fresho2-car-air-purifier-beige/p-mp000000000121504","Get clean and fresh air each time with the Livpure Fresh O2 Car Air Purifier that features efficient filters. It traps dust, allergens, dirt, and other airborne particles. This air purifier with activated carbon filter eliminates odour and harmful gases. Its sleek and stylish design occupies minimum space. Featuring a high-quality construction, it is sure to last you long. Pre, HEPA, Activated Carbon, Cold Catalyst Filter. 4 Purification Stage. 3 Grade Indicator. 20 sq ft Coverage Area","","","","Livpure FreshO2 CAR Air Purifier (Beige)","Liv-pure","",           "","Beige","","{u'Product Height (cm)': u'19.5', u'Warranty Summary': u'1 Year', u'Display Type': u'LED', u'Performance Features': u'200 Sq. Ft Coverage Area', u'Capacity': u'-', u'Power Source': u'-', u'Suitable for': u'Car', u'Warranty Description': u'Manufacturer Warranty', u'Color Family': u'Beige', u'Filter': u'Activated Carbon', u'Weight': u'400', u'Power Consumption': u'10 W', u'Product Depth (cm)': u'6.5', u'Product Width (cm)': u'6.5', u'Unique Thing': u'4 Purification Stage', u'Technology Used': u'HEPA and Active Carbon Technology', u'Purification Method': u'3 Purification Stages'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy TAB 3 V T116 7 inch Tablet White","","24-05-2017 03:18","","11700","8690","-25%","","Tablets","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-tab-3-v-t116-7-inch-tablet-white/p-mp000000000121500","Equipped with 1.3 GHz processor and 1 GB RAM, the Samsung Tablet T116 Wht 18 cm Tablet enables smooth multitasking. This Android KitKat tablet is simple and intuitive. Its 7-inch display delivers rich visuals for an immersive entertainment experience. You can store your documents, images, and songs on its 32 GB expandable memory space. 1 GB RAM and Expandable Memory up to 32 GB. 600 x 1024 pixels Display Resolution. 2 MP Primary and 2 MP Secondary Camera. Up to 18 Hrs. Talk time","","","","Samsung Galaxy TAB 3 V T116 7 inch Tablet White","Samsung","",           "","White","","{u'Product Height (cm)': u'7.6', u'RAM': u'1 GB', u'Warranty Description': u'-', u'USB Inputs': u'-', u'Weight': u'322', u'Front Camera': u'-', u'SIM Type': u'Single Sim GSM', u'Flash': u'-', u'In the Box': u'Handset, User Manual, USB Cable, Charger', u'Product Depth (cm)': u'0.4', u'Video Recording': u'Yes', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'4.6', u'Performance Features': u'Quad-core 1.3 GHz Processor', u'Memory': u'-', u'Camera Features': u'Front', u'Operating Frequency': u'GSM', u'Unique Thing': u'2 MP primary Camera', u'Color Family': u'White', u'Primary Camera': u'2 MP', u'Display Features': u'TFT capacitive touchscreen with 600 x 1024 pixels resolution'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Love Jack Sublime Case for Lenovo K3 Note","","24-05-2017 03:18","","599","499","-16%","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-love-jack-sublime-case-for-lenovo-k3-note/p-mp000000000093006","Made with hardshell polycarbonate, the Macmerise LECK3SDD0056 Sublime Case provides complete protection for your Lenovo K3 Note. Its sturdy exterior ensures a solid yet smooth grip. Superimposed with stylish graphics that use high-intensity print infusion technology, it offers durability. This Lenovo K3 Note case in matte finish lends a distinctive appeal to your device. Suitable for Lenovo K3 Note. Case with High Intensity Graphical Prints. Offers Solid Grip & Provides Smooth Touch. Matte Finish Gives Premium Look and Design","","","","Macmerise Love Jack Sublime Case for Lenovo K3 Note","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'6.25', u'Warranty Description': u'-', u'Weight': u'100', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'3.3', u'Product Depth (cm)': u'0.39'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Eureka Forbes Dr.Aquaguard Booster Water Purifier (White)","","24-05-2017 03:18","","10490","10490","","","Small Appliances","tatacliq.com","","https://www.tatacliq.com/eureka-forbes-dr-aquaguard-booster-water-purifier-white/p-mp000000000145268","Get pure and clean water with the Dr.Aquaguard Booster Water Purifier that effectively filters out harmful microorganisms. This UV water purifier eliminates disease-causing bacteria, cysts, virus, protozoa, and other impurities from water through a five-stage purification process. With advanced technology, this purifier delivers clean water without depleting its vital nutrients and natural taste. Intelligent Purity Sensor. Five Purification Stages. UV Purifying Technology. Auto Shut Off UV Lamp","","","","Eureka Forbes Dr.Aquaguard Booster Water Purifier (White)","Eureka Forbes","",           "","White","","{u'Performance Features': u'2 L/min Purified Water Flow Rate', u'Product Height (cm)': u'39.1', u'Display Type': u'-', u'Uv Type(S)': u'UV', u'Capacity': u'-', u'Weight': u'3730', u'Power Source': u'AC', u'Warranty Description': u'1 Year', u'Color Family': u'White', u'Filter': u'UV Filter', u'Power Consumption': u'43 W', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'30.7', u'Product Depth (cm)': u'10.25', u'Technology Used': u'UV Purifying Technology', u'Type': u'Electric', u'Purification Method': u'5 Purification Stages'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
