id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Apple iPhone 7 128 GB (Jet Black)","","29-05-2017 20:37","","70000","54490","-22%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-128-gb-jet-black/p-mp000000000572021","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 128GB built-in memory, this jet black coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with f/1.8 aperture and digital zoom of up to 5x 2 GB RAM and 128 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 128 GB (Jet Black)","Apple","",           "","Black","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'128 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 Plus 32 GB (Black)","","29-05-2017 20:37","","72000","59990","-16%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-plus-32-gb-black/p-mp000000000572003","The Apple iPhone 7 Plus features a 5.5-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 32 GB built-in memory, this black phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with wide-angle:  /1.8 aperture & telephoto:  /2.8 aperture and digital zoom of up to 10x. 3 GB RAM and 32 GB Internal Memory. 5.5-inch Retina HD Display. 12-megapixel wide-angle and telephoto cameras. Splash, Water and Dust Resistant","","","","Apple iPhone 7 Plus 32 GB (Black)","Apple","",           "","Black","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'188', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1920 x 1080 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Memory': u'32 GB', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.73', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1920x1080 pixel Resolution, Multi Touch Display with IPS Technology'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Zen Admire Swadesh 8GB (Blue) 1GB RAM, Dual SIM 4G","","29-05-2017 20:37","","5690","4715","-17%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/zen-admire-swadesh-8gb-blue-1gb-ram-dual-sim-4g/p-mp000000001313633","The Zen Admire Swadesh Smartphone runs on Android Marshmallow 6.0, giving you access to various interesting applications. This blue smartphone features a 5-inch touchscreen display that delivers crisp and clear visuals. Moreover, its 1.3 GHz quad-core processor enables a seamless operation. 1GB RAM, 8GB ROM (Expandable upto 32GB). 5 MP Rear and 2 MP Front Camera. 5 Inch (12.7 cm),1280 x 720 pixels Display. 2000 mAh Li-ion Battery","","","","Zen Admire Swadesh 8GB (Blue) 1GB RAM, Dual SIM 4G","Zen","",           "","Blue","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.3 GHz Quad Core Processor', u'Flash': u'No', u'Memory': u'-', u'Product Width (cm)': u'0', u'Camera Features': u'Autofocus', u'Display Features': u'1280 x 720 pixels, IPS LCD Display', u'Product Height (cm)': u'0', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'1 GB', u'Color Family': u'Blue', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Twin WhatsApp', u'Sim Size': u'GSM + GSM', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'Bluetooth, Wi-Fi', u'Processor': u'1.3 GHz Quad Core', u'Front Camera': u'2 MP', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'0'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung A9 Pro 4G Dual SIM 32 GB (Gold)","","29-05-2017 20:37","","39900","26900","-32%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/samsung-a9-pro-4g-dual-sim-32-gb-gold/p-mp000000000563152","The Samsung A9 Pro Smartphone Gold runs on Android v6.0.1 (Marshmallow), giving you access to various interesting applications. Moreover, its 1.8GHz octa-core processor enables a seamless operation. This smartphone features a 6-inch touchscreen display that delivers crisp and clear visuals. 4 GB RAM, 32 GB ROM (Expandable Upto 256 GB). 6 Inch, 1920 x 1080 (FHD) Display. 16 MP Rear & 8 MP Front Camera. 5000 mAh Battery (Up to 33 hrs Talk Time)","","","","Samsung A9 Pro 4G Dual SIM 32 GB (Gold)","Samsung","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.8GHz Octa-Core Processor, Qualcomm MSM8976 Snapdragon 652 Chipset', u'Flash': u'Yes', u'Memory': u'-', u'Product Width (cm)': u'8.09', u'Camera Features': u'Autofocus', u'Display Features': u'1920 x 1080 pixels, Super AMOLED Display', u'Product Height (cm)': u'16.17', u'Operating System': u'Android v6.0.1 (Marshmallow)', u'RAM': u'4 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi, Bluetooth, 3.5mm Audio Jack, USB, GPRS', u'Screen Size (cm)': u'15.24 cm', u'Additional Features': u'Google, Email, Play store', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'FHD (1920 x 1080)@30FPS', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'3G, 4G', u'Processor': u'Octa Core', u'Front Camera': u'8 MP', u'Weight': u'210', u'Primary Camera': u'16 MP', u'Product Depth (cm)': u'0.79'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 32 GB (Rose Gold)","","29-05-2017 20:37","","60000","47240","-21%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-32-gb-rose-gold/p-mp000000000572039","The Apple iPhone 7 features a 4.7-inch Retina HD display for a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 32GB built-in memory, this Apple iPhone lets you store all your multimedia files. Capture all your memories with the 12MP camera with f/1.8 aperture and a digital zoom of upto 5x. 2 GB RAM and 32 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 32 GB (Rose Gold)","Apple","",           "","Pink","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Pink', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'32 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Honor Holly 3 16 GB (Black) 2 GB RAM, Dual Sim 4G","","29-05-2017 20:37","","10499","9999","-4%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/honor-holly-3-16-gb-black-2-gb-ram-dual-sim-4g/p-mp000000001519172","Get a lag-free performance with the Honor Holly 3 which has a Kirin 620 Octa Core Processor. Take incredible pictures with its 8 MP front and 13 MP back camera. This phone has a 5.5-inch HD display, 2 GB RAM, 16 GB memory expandable up to 128 GB, and 3100 mAh non-removable battery. 2 GB RAM and 16 GB ROM (Expandable up to 128 GB). 13 MP Rear and 8 MP Front Camera. 13.97 cm (5.5) 1280 x 720 HD Display. 3100 mAh Battery Non- Removable Battery","","","","Honor Holly 3 16 GB (Black) 2 GB RAM, Dual Sim 4G","Honor","",           "","Black","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Kirin 620 Octa Core Processor', u'Flash': u'LED Flash', u'In the Box': u'Handset, Charger, USB Cable, Quick Start Guide', u'Memory': u'-', u'Product Width (cm)': u'7.71', u'Camera Features': u'Auto Focus, Face Detection', u'Display Features': u'1280 x 720 pixels HD IPS Display', u'Product Height (cm)': u'15.43', u'Operating System': u'Android v6.0', u'RAM': u'2 GB', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'1920x1080 @ 30 fps', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'4G, 3G, Wi-Fi, GPRS, EDGE', u'Processor': u'1.2 GHz Kirin 620 Octa Core', u'Front Camera': u'8 MP', u'Weight': u'168', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.84'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Honor 5X 4G Dual Sim 16 GB (Silver)","","29-05-2017 20:37","","13999","11999","-14%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/honor-5x-4g-dual-sim-16-gb-silver/p-mp000000000347826","Powered by a 1.2 GHz + 1.5 GHz Qualcomm Octa Core processor and 2 GB RAM, the Honor 5X Smartphone Silver lets you access multiple applications without experiencing a lag. You can take pictures and videos with its 13 MP camera, and view them on its 5.5-inch display. The 16 GB memory of this touchscreen phone allows you to save your data and digital files conveniently. 2 GB RAM and 16 GB ROM (Expandable upto 128GB). 5.5 inch, 1920 x 1080 pixels (FULL HD Display). 13 MP Rear & 5 MP Front Camera. 3000 mAh Battery (Upto 26hrs of talktime)","","","","Honor 5X 4G Dual Sim 16 GB (Silver)","Huawei","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.5 GHz + 1.2 GHz Qualcomm Snapdragon 616 MSM8939V2, Octa Core Processor', u'Flash': u'LED', u'In the Box': u'Handset, Travel Charger (5V/1A), Data Cable, Warranty Card, User Manual', u'Memory': u'-', u'Product Width (cm)': u'7.63', u'Camera Features': u'Geo-tagging / Touch Focus / Face Detection / HDR / Panorama', u'Display Features': u'1920 x 1080 pixels IPS FULL HD Display', u'Product Height (cm)': u'15.13', u'Operating System': u'Android v5.1.1 (Lollipop)', u'RAM': u'2 GB', u'Color Family': u'Silver', u'Warranty Summary': u'1 year manufacturer warranty for Phone and 6 months warranty on accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Gmail, Hangouts, YouTube, Play Store', u'Sim Size': u'-', u'SIM Type': u'Dual Sim', u'Video Recording': u'1080p@30FPS', u'Unique Thing': u'Sand blasted sides', u'Operating Frequency': u'GSM - 850, 900, 1800, 1900, WCDMA - 2100, 4G: LTE (FDD) - Band 1, Band 3, LTE (TDD) - Band 40, Band 41', u'Connectivity Features': u'Audio Jack, Bluetooth, GPS, Wifi, USB', u'Processor': u'1.2 GHz + 1.5 GHz Octa Core Qualcomm Snapdragon 616 MSM8939v2', u'Weight': u'158', u'Front Camera': u'5 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.815'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Swipe Elite Note 16 GB (Black) 3 GB RAM, Dual Sim 4G","","29-05-2017 20:37","","7999","6449","-19%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/swipe-elite-note-16-gb-black-3-gb-ram-dual-sim-4g/p-mp000000001259212","The Swipe Elite Note 16GB Smartphone runs on Android v6.0 (Marshmallow), giving you access to various interesting applications. This black smartphone features a 5.5-inch touchscreen display that delivers crisp and clear visuals. Moreover, its 1.3 GHz Quad Core processor enables a seamless operation. 3 GB RAM & 16 GB ROM (Expandable Upto 32 GB). 13.97 cm (5.5 inch) Screen, 1280 x 720 pixels. 13 MP Rear & 5 MP Front Camera. 3000 mAh Battery (Above 11 Hrs Talktime)","","","","Swipe Elite Note 16 GB (Black) 3 GB RAM, Dual Sim 4G","Swipe","",           "","Black","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.3 GHz Quad-Core MTK6735 64-Bit Processor', u'Flash': u'Yes', u'In the Box': u'Handset, Battery, User Manual, Warranty Card, Headset, Power Adapter, USB Cable', u'Memory': u'-', u'Product Width (cm)': u'7.71', u'Camera Features': u'Auto Focus, Face tracking', u'Display Features': u'1280 x 720 pixels, IPS Display type', u'Product Height (cm)': u'15.4', u'Operating System': u'Android v6.0 (Marshmallow)', u'RAM': u'3 GB', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Google Chrome, Play store, Email, Calculator', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'2G, 3G, 4G, GPRS, Wi-Fi, Bluetooth, USB, EDGE, GPS, 3.5mm Audio Jack', u'Processor': u'MTK6735 64-bit Quad Core', u'Front Camera': u'5 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.84'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","LYF Water 7 Dual Sim 16 GB (Silver)","","29-05-2017 20:37","","18750","6994","-62%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/lyf-water-7-dual-sim-16-gb-silver/p-mp000000000531241","Equipped with a 1.5 GHz Octa Core processor and Snapdragon 615 MSM8939 chipset, the LYF Water 7 Smartphone ensures quick operations. This smartphone features a 5.5-inch touchscreen display that offers excellent picture quality. You can take crystal-clear pictures with this mobile phone, which has a 13 MP rear camera. 2 GB RAM and 16 GB ROM (Expandable upto 128 GB). Screen Size : 5.5 inches, 1080 x 1920 pixels. 13 MP Rear & 5 MP Front Camera. 3000 mAh Battery (Upto 14hrs of talktime)","","","","LYF Water 7 Dual Sim 16 GB (Silver)","LYF","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Octa-core 1.5GHz Processor, Qualcomm Snapdragon 615 MSM8939 Chipset', u'Flash': u'Yes', u'In the Box': u'Handset, Non removable Battery, Earphone, SIM Card Removing Pin, Charger Adaptor, Micro USB Cable, User Manual', u'Memory': u'-', u'Product Width (cm)': u'7.7', u'Camera Features': u'Primary camera with flashlight', u'Display Features': u'1080 x 1920 pixels, IPS LCD Display', u'Product Height (cm)': u'15.53', u'Operating System': u'Android v5.1 (Lollipop)', u'RAM': u'2 GB', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'3G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Google Maps, Email, Playstore, Calendar', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'720p@30 FPS', u'Operating Frequency': u'GSM + UMTS + LTE', u'Connectivity Features': u'GPRS, EDGE, 3G, 4G, Wi-Fi, Bluetooth, GPS, USB Connectivity', u'Processor': u'1.5 GHz Octa Core', u'Weight': u'160', u'Front Camera': u'5 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.85'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Panasonic Eluga Note 32 GB (Grey) 3 GB RAM Dual SIM 4G","","29-05-2017 20:37","","10990","7983","-27%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/panasonic-eluga-note-32-gb-grey-3-gb-ram-dual-sim-4g/p-mp000000001419894","The Panasonic Eluga Note Grey Touchscreen Smartphone is loaded with 32 GB memory and octa-core 1.3 GHz Cortex-A53 processor to offer seamless and lag-free multitasking. This dual SIM phone features 16 MP Primary Camera, 5 MP Secondary Camera to deliver high-resolution images and crystal-clear videos. 3 GB RAM and 32 GB ROM(Expandable upto 32GB). Screen Size:5.5 inches, 1920x 1080 pixels. 16 MP Rear & 5 MP Front Camera. 3000 mAh Battery","","","","Panasonic Eluga Note 32 GB (Grey) 3 GB RAM Dual SIM 4G","Panasonic","",           "","Grey","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Octa-core 1.3 GHz', u'Flash': u'Triple Led Flash', u'In the Box': u'Main Unit, Accessories', u'Memory': u'-', u'Product Width (cm)': u'7.45', u'Camera Features': u'Autofocus', u'Display Features': u'1920x 1080 pixels and IPS LCD capacitive touchscreen', u'Product Height (cm)': u'14.6', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'3 GB', u'Color Family': u'Grey', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Email, Google Play store, Calendar', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'Bluetooth, Wi-Fi, USB', u'Processor': u'1.3 GHz Octa Core', u'Weight': u'142', u'Front Camera': u'5 MP', u'Primary Camera': u'16 MP', u'Product Depth (cm)': u'0.82'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 128 GB (Rose Gold)","","29-05-2017 20:37","","70000","54490","-22%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-7-128-gb-rose-gold/p-mp000000000572040","The Apple iPhone 7 features a 4.7-inch Retina HD display that delivers a crisp and clear visual output. It runs on iOS 10 that takes care of all its functions. With the 128GB built-in memory, this rose gold coloured phone lets you easily store all your multimedia files. Capture the world around you with the 12-megapixel camera with  /1.8 aperture and digital zoom of up to 5x 2 GB RAM and 128 GB Internal Memory. 4.7-inch Retina HD Display. 12 Megapixel Camera with 5x Digital Zoom. Splash, Water and Dust Resistant","","","","Apple iPhone 7 128 GB (Rose Gold)","Apple","",           "","Pink","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Performance Features': u'A10 Fusion chip with 64-bit Architecture and Embedded M10 Motion Coprocessor', u'Operating System': u'iOS 10', u'Weight': u'138', u'Front Camera': u'7 MP FaceTime HD Camera', u'Resolution': u'1334 x 750 pixels', u'Flash': u'Quad-LED True Tone flash', u'In the Box': u'iPhone with iOS 10, EarPods with Lightning Connector, Lightning to 3.5mm Headphone Jack Adapter, Lightning to USB Cable, USB Power Adapter, Manual', u'Color Family': u'Pink', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Memory': u'128 GB', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Video Recording': u'1080p@60FPS', u'Sim Size': u'Nano Sim', u'Primary Camera': u'12 MP', u'Display Features': u'1334x750 pixel Resolution, Multi Touch Display with IPS Technology'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Huawei Holly 2 Plus TIT 16GB (Gold)","","29-05-2017 20:37","","8999","7944","-11%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/huawei-holly-2-plus-tit-16gb-gold/p-mp000000000073785","The Huawei Holly 2 Plus TIT Smartphone in Gold is equipped with 16 GB built-in memory, 2 GB RAM which offers seamless and lag-free multitasking. This dual SIM phone features 13 MP Primary Camera, 5 MP Secondary Camera to deliver high-resolution images and crystal-clear videos. With a stylish, compact and ergonomic design, this 5 inch display smartphone fits perfectly in your palm. 2 GB RAM and 16 GB ROM. 5-in, 1280x720 pixel resolution. 13 MP Primary Camera, 5 MP secondary camera. Non-removable Li-Po 4000 mAh battery","","","","Huawei Holly 2 Plus TIT 16GB (Gold)","Huawei","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'4000 mAh Battery, 5 Inch Display', u'Flash': u'LED', u'In the Box': u'Handset, Charger (5V/2A), Data Cable, Warranty Card, User Manual', u'Memory': u'-', u'Product Width (cm)': u'7.18', u'Camera Features': u'1.55 \xb5m pixels / f/2.0 Aperture / IR Laser Assisted Autofocus / Broad Spectrum CRI-90 Dual Flash / 1.4 \xb5m pixels / f/2.4 Aperture / HD Video Capture (30 fps)', u'Display Features': u'IPS LCD display touchscreen', u'Product Height (cm)': u'14.31', u'Operating System': u'Android OS, v5.1.1 (Lollipop)', u'RAM': u'2 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer warranty', u'Screen Size (cm)': u'12.7 cm', u'Sim Size': u'Micro Sim Card Slots (Dual)', u'SIM Type': u'Dual Sim', u'Video Recording': u'1080p@30FPS', u'Unique Thing': u'Laser Autofocus', u'Operating Frequency': u'GSM 850/900/1800/1900 MHz', u'Connectivity Features': u'Bluetooth v4.0, LE, Wifi 802.11 b/g/n, Hotspot, Wi-Fi direct, GPS/AGPS, GLONASS and USB v2.0', u'Processor': u'1.3 GHz + Quad Core Quad Core', u'Front Camera': u'5 MP', u'Weight': u'160', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.97'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","HTC Desire 830 4G Dual SIM 32 GB (Black Gold)","","29-05-2017 20:37","","20990","15500","-26%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/htc-desire-830-4g-dual-sim-32-gb-black-gold/p-mp000000000710679","The HTC Desire 830 Dual SIM Smartphone runs on the Android OS and has a 3 GB RAM that lets you perform tasks at high speed. It is equipped with an internal memory of 32 GB to store your digital media files. Its 13 MP primary camera lets you take vivid and clear images. 3 GB RAM and 32 GB ROM(Expandable upto 2TB). Screen Size:5.5, 1920 x 1080 pixels (FHD Display). 13 MP Rear & 2 MP Front Camera. Battery Capacity: 2800 mAh (14hrs talk time)","","","","HTC Desire 830 4G Dual SIM 32 GB (Black Gold)","HTC","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.5 GHz Octa-core Processor', u'Flash': u'LED Flash', u'In the Box': u'Handset, Charger, User Guide, Warranty Card', u'Memory': u'32 GB', u'Product Width (cm)': u'7.89', u'Camera Features': u'Geo-tagging, Touch Focus, Face Detection, HDR, Panorama', u'Display Features': u'1920 x 1080 pixels and FHD Display', u'Product Height (cm)': u'15.75', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'3 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi, Bluetooth, 3.5mm Audio Jack, USB, GPRS', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Document editor, Photo/video editor, HTML5', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'1080p@30FPS', u'Operating Frequency': u'Gsm/Hspa/Lte/Gprs/Edge', u'Connectivity Features': u'NFC, Bluetooth 4.1, Wi-Fi, DLNA, Miracast, micro-USB 2.0, 3.5 mm stereo audio jack', u'Processor': u'1.5 GHz Octa Core', u'Weight': u'156', u'Front Camera': u'2 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.78'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 6S 32 GB (Space Grey)","","29-05-2017 20:37","","50000","38400","-23%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/apple-iphone-6s-32-gb-space-grey/p-mp000000000602716","With a smooth metal surface that complements the new Retina HD display, the APPLE IPHONE 6S is quite powerful and remarkably power efficient. It features Dual-domain pixels for wide viewing angles while it has fingerprint-resistant oleophobic coating on front that makes it quite efficient. Moreover, with increased battery life, it lets you do more. 2 GB RAM and 32 GB ROM. Screen Size: 4.7 inches, 1334x 750 pixels. 12 MP Rear & 5 MP Front Camera. Battery Capacity: 1715 mAh","","","","Apple iPhone 6S 32 GB (Space Grey)","Apple","",           "","Grey","","{u'Warranty Description': u'1 Year manufacturer warranty on product', u'Performance Features': u'This Apple iPhone 6S runs on Dual-core 1.84 GHz processor and A9 chipset.', u'Flash': u'Dual LED Flash', u'In the Box': u'iPhone with iOS 10, EarPods with 3.5 mm Headphone Plug, Lightning to USB Cable, USB Power Adapter, Documentation', u'Memory': u'32 GB', u'Product Width (cm)': u'6.71', u'Display Features': u'Retina HD display with 3D Touch', u'Product Height (cm)': u'13.83', u'Operating System': u'iOS 10', u'Color Family': u'Grey', u'Warranty Summary': u'6 Months manufacturer warranty on in the box accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'11.93 cm', u'Sensors': u'Three-axis gyro sensor proximity sensor accelerometer ambient light sensor digital compass', u'Sim Size': u'Nano Sim', u'Video Recording': u'720p HD Video Recording', u'Unique Thing': u'3D Touch', u'Resolution': u'1334 x 750 pixels', u'Primary Camera': u'12 MP', u'Front Camera': u'5 MP FaceTime HD Camera', u'Weight': u'143', u'Product Depth (cm)': u'0.71'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
